Open,High,Low,Close,AdjClose,Volume
3520.300049,3542.5,3520.300049,3526.899902,3526.89624,0
3525.899902,3525.899902,3502.199951,3511.199951,3511.196289,0
3511.199951,3518.199951,3495.699951,3513.699951,3513.696289,0
3513.699951,3516.0,3494.800049,3514.399902,3514.39624,0
3505.5,3505.5,3483.0,3494.0,3493.996338,0
3494.0,3497.800049,3477.300049,3492.899902,3492.896484,0
3492.899902,3520.0,3478.899902,3513.800049,3513.796387,0
3513.800049,3519.199951,3500.600098,3516.800049,3516.796387,0
3501.600098,3501.600098,3488.699951,3494.300049,3494.296387,0
3486.0,3486.0,3465.100098,3474.399902,3474.396484,0
3474.399902,3481.100098,3466.100098,3472.399902,3472.396484,0
3450.300049,3450.300049,3426.0,3432.800049,3432.796631,0
3432.800049,3454.100098,3418.899902,3454.0,3453.996582,0
3454.0,3463.0,3449.399902,3456.0,3455.996582,0
3456.0,3456.899902,3434.600098,3455.5,3455.496582,0
3469.199951,3486.199951,3469.199951,3480.0,3479.996582,0
3472.699951,3472.699951,3462.399902,3472.399902,3472.396484,0
3472.399902,3501.699951,3472.100098,3489.800049,3489.796631,0
3489.800049,3516.699951,3486.5,3513.5,3513.496338,0
3522.199951,3540.199951,3522.199951,3526.399902,3526.39624,0
3530.800049,3546.600098,3530.800049,3541.699951,3541.696289,0
3541.699951,3546.100098,3527.699951,3537.899902,3537.89624,0
3534.800049,3534.800049,3513.399902,3521.399902,3521.39624,0
3509.199951,3509.199951,3490.0,3496.300049,3496.296387,0
3499.699951,3515.300049,3499.699951,3513.800049,3513.796387,0
3513.800049,3529.0,3504.100098,3507.100098,3507.096436,0
3497.100098,3497.100098,3485.399902,3496.300049,3496.296387,0
3466.0,3466.0,3418.800049,3423.399902,3423.396484,0
3412.199951,3412.199951,3371.300049,3382.800049,3382.796631,0
3393.399902,3412.199951,3393.399902,3401.800049,3401.796631,0
3365.800049,3365.800049,3329.5,3361.100098,3361.09668,0
3355.899902,3355.899902,3328.5,3343.399902,3343.396484,0
3354.199951,3382.600098,3354.199951,3376.800049,3376.796631,0
3376.800049,3387.899902,3353.5,3361.399902,3361.396484,0
3347.699951,3347.699951,3328.5,3338.300049,3338.296631,0
3338.300049,3349.100098,3333.100098,3340.600098,3340.59668,0
3340.600098,3356.600098,3307.600098,3319.800049,3319.796631,0
3281.100098,3281.100098,3232.800049,3275.699951,3275.696533,0
3260.600098,3260.600098,3210.800049,3227.899902,3227.896729,0
3227.899902,3244.800049,3162.199951,3244.800049,3244.796875,0
3244.800049,3282.0,3240.600098,3271.600098,3271.59668,0
